606.75	606.75	605.6860411542	-1.0639588458
485.4	485.4	484.969016166	-0.430983834
412.59	412.59	412.1186071824	-0.4713928176
291.24	291.24	291.4017550805	0.1617550805
242.7	242.7	241.4346615215	-1.2653384785
194.16	194.16	195.6709955512	1.5109955512
145.62	145.62	145.7008775403	0.0808775403
97.08	97.08	97.8354977756	0.7554977756
48.54	48.54	47.8679222549	-0.6720777451
24.27	24.27	22.8962722075	-1.3737277925

