10 34.4973788113 -0.325327276882
11 32.7108707327 -2.14897739359
12 34.8477342276 -0.972234615665
13 33.1878466305 -0.0280438722267
14 35.1620323056 -1.42085562381
15 34.0657285331 -3.08404307764
16 35.3389039873 3.55516181937
17 34.9906144258 -4.02037120257
18 35.5320202501 5.51592842265
19 35.2270793251 -4.74764700505
20 36.2048857508 -0.485145957986
21 34.7901238252 1.1783803737
22 36.3695655821 -1.17091980726
23 35.4873312021 1.14420353541
24 36.7736948819 -1.98272198495
25 36.0561956544 -0.0636789271689
26 36.8498611928 -0.181650254769
27 36.3037963645 -1.04068823291
28 37.3599485188 -0.413825531558
29 36.8165401018 -0.457421799706
30 37.5007411884 -0.537410798248
31 37.6312793861 -0.494088515772
32 37.9676145879 0.322661619668
33 38.9349212456 -3.04031168876
34 38.6763863461 0.692435096032
35 39.2186331013 -1.78463180913
36 38.4587359465 -0.477109462793
37 39.8891598167 -0.269273397909
38 39.7157517971 0.690017285666
39 40.8283409426 -0.023217368945
40 41.2245771315 0.172831976153
41 41.6717234233 0.536239676073
42 41.7857398134 0.246946985491
43 41.8830069311 0.798567387591
44 41.8066472251 -0.0766081797963
45 42.0923130613 0.684886556033
46 42.615122866 -0.185170466712
47 42.4702521439 0.422467140262
48 43.4231607807 -0.39708139305
49 43.3250535313 -0.0652463003435
50 42.8049763822 0.0468931532691
51 43.4893388242 -0.464613756871
52 43.3103916442 0.58042811657
53 43.2135321161 -0.314546006984
54 42.9517392434 0.980414008811
55 43.8328309474 -0.389797777311
56 43.1257817285 0.476214612618
57 43.3752307718 -0.0789955628017
58 43.1349373041 0.133906086769
59 43.7464706953 0.198883619131
60 43.8140884761 -0.0409469759691
61 44.1359854091 0.305786543964
62 44.0320478888 -0.405893561771
63 43.5858103593 0.2140180907
64 43.2520611857 -0.103445542844
65 43.9368892367 0.217891161604
66 45.2504311578 -1.49049134769
67 44.7967739417 0.261157573119
68 45.207454002 -0.106682199474
69 44.6636799564 1.77430075615
70 46.3648864147 -3.18252022295
71 44.9949096809 0.477135536747
72 44.3722503937 -0.591698358917
73 43.9114674227 4.17152613717
74 44.9821596185 0.470955433866
75 45.7915914195 0.107824463251
76 45.5233862874 9.58854003593
